record_type,record_type_display_name,subrecords,subrecord_display_names,field,field_display_name,required
archival_object,Archival Object,extents,Extents,container_summary,Container Summary,n
archival_object,Archival Object,extents,Extents,physical_details,Physical Details,n
archival_object,Archival Object,extents,Extents,dimensions,Dimensions,n
archival_object,Archival Object,lang_materials/language_and_script,Languages/Languages,language,Language,if optional subrecord populated
archival_object,Archival Object,lang_materials/language_and_script,Languages/Languages,script,Script,n
archival_object,Archival Object,lang_materials/notes,Languages/Notes,label,Label,n
archival_object,Archival Object,lang_materials/notes,Languages/Notes,publish,Publish?,n
archival_object,Archival Object,lang_materials/notes,Languages/Notes,persistent_id,Persistent Id,n
archival_object,Archival Object,lang_materials/notes,Languages/Notes,ingest_problem,Ingest Problem,n
archival_object,Archival Object,lang_materials/notes,Languages/Notes,content,Content,if optional subrecord populated
archival_object,Archival Object,lang_materials/notes,Languages/Notes,type,Type,if optional subrecord populated
archival_object,Archival Object,dates,Dates,date_type,Date Type,if optional subrecord populated
archival_object,Archival Object,dates,Dates,label,Label,if optional subrecord populated
archival_object,Archival Object,dates,Dates,certainty,Certainty,n
archival_object,Archival Object,dates,Dates,expression,Expression,n
archival_object,Archival Object,dates,Dates,begin,Begin,n
archival_object,Archival Object,dates,Dates,end,End,n
archival_object,Archival Object,dates,Dates,era,Era,n
archival_object,Archival Object,dates,Dates,calendar,Calendar,n
archival_object,Archival Object,external_documents,External Documents,title,Title,if optional subrecord populated
archival_object,Archival Object,external_documents,External Documents,location,Location,if optional subrecord populated
archival_object,Archival Object,external_documents,External Documents,publish,Publish?,n
archival_object,Archival Object,rights_statements,Rights Statements,rights_type,Rights Type,if optional subrecord populated
archival_object,Archival Object,rights_statements,Rights Statements,identifier,Identifier,n
archival_object,Archival Object,rights_statements,Rights Statements,status,Status,n
archival_object,Archival Object,rights_statements,Rights Statements,determination_date,Determination Date,n
archival_object,Archival Object,rights_statements,Rights Statements,start_date,Start Date,n
archival_object,Archival Object,rights_statements,Rights Statements,end_date,End Date,n
archival_object,Archival Object,rights_statements,Rights Statements,license_terms,License Terms,n
archival_object,Archival Object,rights_statements,Rights Statements,statute_citation,Statute Citation,n
archival_object,Archival Object,rights_statements,Rights Statements,jurisdiction,Jurisdiction,n
archival_object,Archival Object,rights_statements,Rights Statements,other_rights_basis,Other Rights Basis,n
archival_object,Archival Object,rights_statements,Rights Statements,linked_agents,Linked Agents,n
archival_object,Archival Object,rights_statements/external_documents,Rights Statements/External Documents,title,Title,if optional subrecord populated
archival_object,Archival Object,rights_statements/external_documents,Rights Statements/External Documents,location,Location,if optional subrecord populated
archival_object,Archival Object,rights_statements/external_documents,Rights Statements/External Documents,publish,Publish?,n
archival_object,Archival Object,rights_statements/external_documents,Rights Statements/External Documents,identifier_type,Identifier Type,if optional subrecord populated
archival_object,Archival Object,rights_statements/acts,Rights Statements/Acts,act_type,Act Type,if optional subrecord populated
archival_object,Archival Object,rights_statements/acts,Rights Statements/Acts,restriction,Restriction,if optional subrecord populated
archival_object,Archival Object,rights_statements/acts,Rights Statements/Acts,start_date,Start Date,if optional subrecord populated
archival_object,Archival Object,rights_statements/acts,Rights Statements/Acts,end_date,End Date,n
archival_object,Archival Object,rights_statements/acts/notes,Rights Statements/Acts/Notes,label,Label,n
archival_object,Archival Object,rights_statements/acts/notes,Rights Statements/Acts/Notes,publish,Publish?,n
archival_object,Archival Object,rights_statements/acts/notes,Rights Statements/Acts/Notes,persistent_id,Persistent Id,n
archival_object,Archival Object,rights_statements/acts/notes,Rights Statements/Acts/Notes,ingest_problem,Ingest Problem,n
archival_object,Archival Object,rights_statements/acts/notes,Rights Statements/Acts/Notes,content,Content,if optional subrecord populated
archival_object,Archival Object,rights_statements/acts/notes,Rights Statements/Acts/Notes,type,Type,if optional subrecord populated
archival_object,Archival Object,rights_statements/notes,Rights Statements/Notes,label,Label,n
archival_object,Archival Object,rights_statements/notes,Rights Statements/Notes,publish,Publish?,n
archival_object,Archival Object,rights_statements/notes,Rights Statements/Notes,persistent_id,Persistent Id,n
archival_object,Archival Object,rights_statements/notes,Rights Statements/Notes,ingest_problem,Ingest Problem,n
archival_object,Archival Object,rights_statements/notes,Rights Statements/Notes,content,Content,if optional subrecord populated
archival_object,Archival Object,rights_statements/notes,Rights Statements/Notes,type,Type,if optional subrecord populated
archival_object,Archival Object,instances,Instances,instance_type,Instance Type,if optional subrecord populated
archival_object,Archival Object,instances,Instances,digital_object,Digital Object,n
archival_object,Archival Object,instances,Instances,is_representative,Is Representative,n
archival_object,Archival Object,instances/sub_container,Instances/Sub Container,top_container,Top Container,if optional subrecord populated
archival_object,Archival Object,instances/sub_container,Instances/Sub Container,type_2,Type 2,n
archival_object,Archival Object,instances/sub_container,Instances/Sub Container,indicator_2,Indicator 2,n
archival_object,Archival Object,instances/sub_container,Instances/Sub Container,barcode_2,Barcode 2,n
archival_object,Archival Object,instances/sub_container,Instances/Sub Container,type_3,Type 3,n
archival_object,Archival Object,instances/sub_container,Instances/Sub Container,indicator_3,Indicator 3,n
archival_object,Archival Object,notes,Notes,label,Label,n
archival_object,Archival Object,notes,Notes,publish,Publish?,n
archival_object,Archival Object,notes,Notes,persistent_id,Persistent Id,n
archival_object,Archival Object,notes,Notes,ingest_problem,Ingest Problem,n
archival_object,Archival Object,notes,Notes,content,Content,n
archival_object,Archival Object,notes,Notes,items,Items,n
archival_object,Archival Object,notes,Notes,label,Label,n
archival_object,Archival Object,notes,Notes,publish,Publish?,n
archival_object,Archival Object,notes,Notes,persistent_id,Persistent Id,n
archival_object,Archival Object,notes,Notes,ingest_problem,Ingest Problem,n
archival_object,Archival Object,notes,Notes,content,Content,n
archival_object,Archival Object,notes/items,Notes/Items,value,Value,if optional subrecord populated
archival_object,Archival Object,notes/items,Notes/Items,type,Type,if optional subrecord populated
archival_object,Archival Object,notes/items,Notes/Items,reference,Reference,n
archival_object,Archival Object,notes/items,Notes/Items,reference_text,Reference Text,n
archival_object,Archival Object,notes/items,Notes/Items,reference_ref,Reference Ref,n
archival_object,Archival Object,notes,Notes,label,Label,n
archival_object,Archival Object,notes,Notes,publish,Publish?,n
archival_object,Archival Object,notes,Notes,persistent_id,Persistent Id,n
archival_object,Archival Object,notes,Notes,ingest_problem,Ingest Problem,n
archival_object,Archival Object,notes,Notes,type,Type,if optional subrecord populated
archival_object,Archival Object,notes/rights_restriction,Notes/Rights Restriction,begin,Begin,n
archival_object,Archival Object,notes/rights_restriction,Notes/Rights Restriction,end,End,n
archival_object,Archival Object,notes/rights_restriction,Notes/Rights Restriction,local_access_restriction_type,Local Access Restriction Type,n
archival_object,Archival Object,notes/rights_restriction,Notes/Rights Restriction,linked_records,Linked Records,n
archival_object,Archival Object,notes/subnotes,Notes/Subnotes,title,Title,n
archival_object,Archival Object,notes/subnotes,Notes/Subnotes,publish,Publish?,n
archival_object,Archival Object,notes/subnotes,Notes/Subnotes,items,Items,n
archival_object,Archival Object,notes/subnotes,Notes/Subnotes,title,Title,n
archival_object,Archival Object,notes/subnotes,Notes/Subnotes,publish,Publish?,n
archival_object,Archival Object,notes/subnotes,Notes/Subnotes,enumeration,Enumeration,n
archival_object,Archival Object,notes/subnotes,Notes/Subnotes,items,Items,n
archival_object,Archival Object,notes/subnotes,Notes/Subnotes,title,Title,n
archival_object,Archival Object,notes/subnotes,Notes/Subnotes,publish,Publish?,n
archival_object,Archival Object,notes/subnotes,Notes/Subnotes,items,Items,n
archival_object,Archival Object,notes/subnotes,Notes/Subnotes,content,Content,if optional subrecord populated
archival_object,Archival Object,notes/subnotes,Notes/Subnotes,publish,Publish?,n
archival_object,Archival Object,notes,Notes,label,Label,n
archival_object,Archival Object,notes,Notes,publish,Publish?,n
archival_object,Archival Object,notes,Notes,persistent_id,Persistent Id,n
archival_object,Archival Object,notes,Notes,ingest_problem,Ingest Problem,n
archival_object,Archival Object,notes,Notes,content,Content,if optional subrecord populated
archival_object,Archival Object,notes,Notes,type,Type,if optional subrecord populated
assessment,Assessment,"","",records,Records,y
assessment,Assessment,"","",accession_report,Accession Report,n
assessment,Assessment,"","",appraisal,Appraisal,n
assessment,Assessment,"","",container_list,Box/Container List,n
assessment,Assessment,"","",catalog_record,Catalog Record (MARC),n
assessment,Assessment,"","",control_file,Collection/Control File,n
assessment,Assessment,"","",deed_of_gift,Deed of Gift,n
assessment,Assessment,"","",finding_aid_ead,Finding Aid (EAD-encoding),n
assessment,Assessment,"","",finding_aid_online,Finding Aid (online),n
assessment,Assessment,"","",finding_aid_paper,Finding Aid (paper only),n
assessment,Assessment,"","",finding_aid_word,Finding Aid (word processing document),n
assessment,Assessment,"","",finding_aid_spreadsheet,Finding Aid (spreadsheet),n
assessment,Assessment,"","",related_eac_records,Related EAC Record(s),n
assessment,Assessment,"","",existing_description_notes,Existing Description Notes,n
assessment,Assessment,"","",surveyed_by,Surveyed By,y
assessment,Assessment,"","",survey_begin,Survey Begin Date,y
assessment,Assessment,"","",survey_end,Survey Completed Date,n
assessment,Assessment,"","",surveyed_duration,Time it took to Complete Survey,n
assessment,Assessment,"","",surveyed_extent,Extent Surveyed,n
assessment,Assessment,"","",review_required,Review Required?,n
assessment,Assessment,"","",reviewer,Who Needs to Review,n
assessment,Assessment,"","",review_note,Review Note,n
assessment,Assessment,"","",inactive,Inactive?,n
assessment,Assessment,"","",purpose,Purpose of Assessment,n
assessment,Assessment,"","",scope,Scope of Assessment,n
assessment,Assessment,"","",sensitive_material,Sensitive Material?,n
assessment,Assessment,"","",general_assessment_note,General Assessment Note,n
assessment,Assessment,"","",special_format_note,Special Format Note,n
assessment,Assessment,"","",exhibition_value_note,Exhibition Value Note,n
assessment,Assessment,"","",monetary_value,Monetary Value,n
assessment,Assessment,"","",monetary_value_note,Monetary Value Note,n
assessment,Assessment,"","",conservation_note,Conservation Note,n
assessment,Assessment,formats,Formats,definition_id,Definition Id,if optional subrecord populated
assessment,Assessment,formats,Formats,value,Value,n
assessment,Assessment,formats,Formats,note,Note,n
assessment,Assessment,formats,Formats,readonly,Readonly,n
assessment,Assessment,conservation_issues,Conservation Issues,definition_id,Definition Id,if optional subrecord populated
assessment,Assessment,conservation_issues,Conservation Issues,value,Value,n
assessment,Assessment,conservation_issues,Conservation Issues,note,Note,n
assessment,Assessment,conservation_issues,Conservation Issues,readonly,Readonly,n
assessment,Assessment,ratings,Ratings,definition_id,Definition Id,if optional subrecord populated
assessment,Assessment,ratings,Ratings,value,Value,n
assessment,Assessment,ratings,Ratings,note,Note,n
assessment,Assessment,ratings,Ratings,readonly,Readonly,n
assessment,Assessment,external_documents,External Documents,title,Title,if optional subrecord populated
assessment,Assessment,external_documents,External Documents,location,Location,if optional subrecord populated
assessment,Assessment,external_documents,External Documents,publish,Publish,n
classification,Classification,"","",identifier,Identifier,y
classification,Classification,"","",title,Title,y
classification,Classification,"","",description,Description,n
classification,Classification,"","",linked_records,Linked Records,n
classification,Classification,"","",creator,Creator,n
classification,Classification,"","",slug,Slug,n
classification,Classification,"","",is_slug_auto,Automatically Generate Slug?,n
classification_term,Classification Term,"","",identifier,Identifier,y
classification_term,Classification Term,"","",title,Title,y
classification_term,Classification Term,"","",description,Description,n
classification_term,Classification Term,"","",linked_records,Linked Records,n
classification_term,Classification Term,"","",creator,Creator,n
classification_term,Classification Term,"","",slug,Slug,n
classification_term,Classification Term,"","",is_slug_auto,Automatically Generate Slug?,n
classification_term,Classification Term,"","",position,Position,n
classification_term,Classification Term,"","",parent,Parent,n
classification_term,Classification Term,"","",classification,Classification,y
collection_management,Collection Management,"","",processing_hours_per_foot_estimate,Processing hrs/unit Estimate,n
collection_management,Collection Management,"","",processing_total_extent,Processing Total Extent,n
collection_management,Collection Management,"","",processing_total_extent_type,Extent Type,n
collection_management,Collection Management,"","",processing_hours_total,Total Processing Hours,n
collection_management,Collection Management,"","",processing_plan,Processing Plan,n
collection_management,Collection Management,"","",processing_priority,Processing Priority,n
collection_management,Collection Management,"","",processing_funding_source,Funding Source,n
collection_management,Collection Management,"","",processors,Processors,n
collection_management,Collection Management,"","",rights_determined,Rights determined?,n
collection_management,Collection Management,"","",processing_status,Processing Status,n
collection_management,Collection Management,external_ids,External IDs,external_id,External Id,if optional subrecord populated
collection_management,Collection Management,external_ids,External IDs,source,Source,if optional subrecord populated
container_profile,Container Profile,"","",name,Name,y
container_profile,Container Profile,"","",url,Url,n
container_profile,Container Profile,"","",dimension_units,Dimension Units,y
container_profile,Container Profile,"","",extent_dimension,Extent Dimension,y
container_profile,Container Profile,"","",height,Height,y
container_profile,Container Profile,"","",width,Width,y
container_profile,Container Profile,"","",depth,Depth,y
container_profile,Container Profile,"","",stacking_limit,Stacking Limit,n
container_profile,Container Profile,"","",notes,Notes,n
digital_object,Digital Object,"","",title,Title,y
digital_object,Digital Object,"","",publish,Publish?,n
digital_object,Digital Object,"","",subjects,Subjects,n
digital_object,Digital Object,"","",linked_agents,Linked Agents,n
digital_object,Digital Object,"","",digital_object_id,Identifier,y
digital_object,Digital Object,"","",level,VRA Core Level,n
digital_object,Digital Object,"","",slug,Slug,n
digital_object,Digital Object,"","",is_slug_auto,Automatically Generate Slug?,n
digital_object,Digital Object,"","",digital_object_type,Digital Object Type,n
digital_object,Digital Object,"","",restrictions,Restrictions?,n
digital_object,Digital Object,"","",tree,Tree,n
digital_object,Digital Object,"","",classifications,Classifications,n
digital_object,Digital Object,external_ids,External IDs,external_id,External Id,if optional subrecord populated
digital_object,Digital Object,external_ids,External IDs,source,Source,if optional subrecord populated
digital_object,Digital Object,extents,Extents,portion,Portion,if optional subrecord populated
digital_object,Digital Object,extents,Extents,number,Number,if optional subrecord populated
digital_object,Digital Object,extents,Extents,extent_type,Extent Type,if optional subrecord populated
digital_object,Digital Object,extents,Extents,container_summary,Container Summary,n
digital_object,Digital Object,extents,Extents,physical_details,Physical Details,n
digital_object,Digital Object,extents,Extents,dimensions,Dimensions,n
digital_object,Digital Object,lang_materials/language_and_script,Languages/Languages,language,Language,if optional subrecord populated
digital_object,Digital Object,lang_materials/language_and_script,Languages/Languages,script,Script,n
digital_object,Digital Object,lang_materials/notes,Languages/Notes,label,Label,n
digital_object,Digital Object,lang_materials/notes,Languages/Notes,publish,Publish?,n
digital_object,Digital Object,lang_materials/notes,Languages/Notes,persistent_id,Persistent Id,n
digital_object,Digital Object,lang_materials/notes,Languages/Notes,ingest_problem,Ingest Problem,n
digital_object,Digital Object,lang_materials/notes,Languages/Notes,content,Content,if optional subrecord populated
digital_object,Digital Object,lang_materials/notes,Languages/Notes,type,Type,if optional subrecord populated
digital_object,Digital Object,dates,Dates,date_type,Date Type,if optional subrecord populated
digital_object,Digital Object,dates,Dates,label,Label,if optional subrecord populated
digital_object,Digital Object,dates,Dates,certainty,Certainty,n
digital_object,Digital Object,dates,Dates,expression,Expression,n
digital_object,Digital Object,dates,Dates,begin,Begin,n
digital_object,Digital Object,dates,Dates,end,End,n
digital_object,Digital Object,dates,Dates,era,Era,n
digital_object,Digital Object,dates,Dates,calendar,Calendar,n
digital_object,Digital Object,external_documents,External Documents,title,Title,if optional subrecord populated
digital_object,Digital Object,external_documents,External Documents,location,Location,if optional subrecord populated
digital_object,Digital Object,external_documents,External Documents,publish,Publish?,n
digital_object,Digital Object,rights_statements,Rights Statements,rights_type,Rights Type,if optional subrecord populated
digital_object,Digital Object,rights_statements,Rights Statements,identifier,Identifier,n
digital_object,Digital Object,rights_statements,Rights Statements,status,Status,n
digital_object,Digital Object,rights_statements,Rights Statements,determination_date,Determination Date,n
digital_object,Digital Object,rights_statements,Rights Statements,start_date,Start Date,n
digital_object,Digital Object,rights_statements,Rights Statements,end_date,End Date,n
digital_object,Digital Object,rights_statements,Rights Statements,license_terms,License Terms,n
digital_object,Digital Object,rights_statements,Rights Statements,statute_citation,Statute Citation,n
digital_object,Digital Object,rights_statements,Rights Statements,jurisdiction,Jurisdiction,n
digital_object,Digital Object,rights_statements,Rights Statements,other_rights_basis,Other Rights Basis,n
digital_object,Digital Object,rights_statements,Rights Statements,linked_agents,Linked Agents,n
digital_object,Digital Object,rights_statements/external_documents,Rights Statements/External Documents,title,Title,if optional subrecord populated
digital_object,Digital Object,rights_statements/external_documents,Rights Statements/External Documents,location,Location,if optional subrecord populated
digital_object,Digital Object,rights_statements/external_documents,Rights Statements/External Documents,publish,Publish?,n
digital_object,Digital Object,rights_statements/external_documents,Rights Statements/External Documents,identifier_type,Identifier Type,if optional subrecord populated
digital_object,Digital Object,rights_statements/acts,Rights Statements/Acts,act_type,Act Type,if optional subrecord populated
digital_object,Digital Object,rights_statements/acts,Rights Statements/Acts,restriction,Restriction,if optional subrecord populated
digital_object,Digital Object,rights_statements/acts,Rights Statements/Acts,start_date,Start Date,if optional subrecord populated
digital_object,Digital Object,rights_statements/acts,Rights Statements/Acts,end_date,End Date,n
digital_object,Digital Object,rights_statements/acts/notes,Rights Statements/Acts/Notes,label,Label,n
digital_object,Digital Object,rights_statements/acts/notes,Rights Statements/Acts/Notes,publish,Publish?,n
digital_object,Digital Object,rights_statements/acts/notes,Rights Statements/Acts/Notes,persistent_id,Persistent Id,n
digital_object,Digital Object,rights_statements/acts/notes,Rights Statements/Acts/Notes,ingest_problem,Ingest Problem,n
digital_object,Digital Object,rights_statements/acts/notes,Rights Statements/Acts/Notes,content,Content,if optional subrecord populated
digital_object,Digital Object,rights_statements/acts/notes,Rights Statements/Acts/Notes,type,Type,if optional subrecord populated
digital_object,Digital Object,rights_statements/notes,Rights Statements/Notes,label,Label,n
digital_object,Digital Object,rights_statements/notes,Rights Statements/Notes,publish,Publish?,n
digital_object,Digital Object,rights_statements/notes,Rights Statements/Notes,persistent_id,Persistent Id,n
digital_object,Digital Object,rights_statements/notes,Rights Statements/Notes,ingest_problem,Ingest Problem,n
digital_object,Digital Object,rights_statements/notes,Rights Statements/Notes,content,Content,if optional subrecord populated
digital_object,Digital Object,rights_statements/notes,Rights Statements/Notes,type,Type,if optional subrecord populated
digital_object,Digital Object,file_versions,File Versions,file_uri,File Uri,if optional subrecord populated
digital_object,Digital Object,file_versions,File Versions,publish,Publish?,n
digital_object,Digital Object,file_versions,File Versions,use_statement,Use Statement,n
digital_object,Digital Object,file_versions,File Versions,xlink_actuate_attribute,Xlink Actuate Attribute,n
digital_object,Digital Object,file_versions,File Versions,xlink_show_attribute,Xlink Show Attribute,n
digital_object,Digital Object,file_versions,File Versions,file_format_name,File Format Name,n
digital_object,Digital Object,file_versions,File Versions,file_format_version,File Format Version,n
digital_object,Digital Object,file_versions,File Versions,file_size_bytes,File Size Bytes,n
digital_object,Digital Object,file_versions,File Versions,is_representative,Is Representative,n
digital_object,Digital Object,file_versions,File Versions,checksum,Checksum,n
digital_object,Digital Object,file_versions,File Versions,checksum_method,Checksum Method,n
digital_object,Digital Object,file_versions,File Versions,caption,Caption,n
digital_object,Digital Object,notes,Notes,label,Label,n
digital_object,Digital Object,notes,Notes,publish,Publish?,n
digital_object,Digital Object,notes,Notes,persistent_id,Persistent Id,n
digital_object,Digital Object,notes,Notes,ingest_problem,Ingest Problem,n
digital_object,Digital Object,notes,Notes,content,Content,n
digital_object,Digital Object,notes,Notes,items,Items,n
digital_object,Digital Object,notes,Notes,label,Label,n
digital_object,Digital Object,notes,Notes,publish,Publish?,n
digital_object,Digital Object,notes,Notes,persistent_id,Persistent Id,n
digital_object,Digital Object,notes,Notes,ingest_problem,Ingest Problem,n
digital_object,Digital Object,notes,Notes,content,Content,if optional subrecord populated
digital_object,Digital Object,notes,Notes,type,Type,if optional subrecord populated
digital_object,Digital Object,collection_management,Collection Management,processing_hours_per_foot_estimate,Processing Hours Per Foot Estimate,n
digital_object,Digital Object,collection_management,Collection Management,processing_total_extent,Processing Total Extent,n
digital_object,Digital Object,collection_management,Collection Management,processing_total_extent_type,Processing Total Extent Type,n
digital_object,Digital Object,collection_management,Collection Management,processing_hours_total,Processing Hours Total,n
digital_object,Digital Object,collection_management,Collection Management,processing_plan,Processing Plan,n
digital_object,Digital Object,collection_management,Collection Management,processing_priority,Processing Priority,n
digital_object,Digital Object,collection_management,Collection Management,processing_funding_source,Processing Funding Source,n
digital_object,Digital Object,collection_management,Collection Management,processors,Processors,n
digital_object,Digital Object,collection_management,Collection Management,rights_determined,Rights Determined,n
digital_object,Digital Object,collection_management,Collection Management,processing_status,Processing Status,n
digital_object,Digital Object,collection_management/external_ids,Collection Management/External IDs,external_id,External Id,if optional subrecord populated
digital_object,Digital Object,collection_management/external_ids,Collection Management/External IDs,source,Source,if optional subrecord populated
digital_object,Digital Object,user_defined,User Defined,boolean_1,Boolean 1,n
digital_object,Digital Object,user_defined,User Defined,boolean_2,Boolean 2,n
digital_object,Digital Object,user_defined,User Defined,boolean_3,Boolean 3,n
digital_object,Digital Object,user_defined,User Defined,integer_1,Integer 1,n
digital_object,Digital Object,user_defined,User Defined,integer_2,Integer 2,n
digital_object,Digital Object,user_defined,User Defined,integer_3,Integer 3,n
digital_object,Digital Object,user_defined,User Defined,real_1,Real 1,n
digital_object,Digital Object,user_defined,User Defined,real_2,Real 2,n
digital_object,Digital Object,user_defined,User Defined,real_3,Real 3,n
digital_object,Digital Object,user_defined,User Defined,string_1,String 1,n
digital_object,Digital Object,user_defined,User Defined,string_2,String 2,n
digital_object,Digital Object,user_defined,User Defined,string_3,String 3,n
digital_object,Digital Object,user_defined,User Defined,string_4,String 4,n
digital_object,Digital Object,user_defined,User Defined,text_1,Text 1,n
digital_object,Digital Object,user_defined,User Defined,text_2,Text 2,n
digital_object,Digital Object,user_defined,User Defined,text_3,Text 3,n
digital_object,Digital Object,user_defined,User Defined,text_4,Text 4,n
digital_object,Digital Object,user_defined,User Defined,text_5,Text 5,n
digital_object,Digital Object,user_defined,User Defined,date_1,Date 1,n
digital_object,Digital Object,user_defined,User Defined,date_2,Date 2,n
digital_object,Digital Object,user_defined,User Defined,date_3,Date 3,n
digital_object,Digital Object,user_defined,User Defined,enum_1,Enum 1,n
digital_object,Digital Object,user_defined,User Defined,enum_2,Enum 2,n
digital_object,Digital Object,user_defined,User Defined,enum_3,Enum 3,n
digital_object,Digital Object,user_defined,User Defined,enum_4,Enum 4,n
digital_object,Digital Object,metadata_rights_declarations,Metadata Rights Declarations,license,License,n
digital_object,Digital Object,metadata_rights_declarations,Metadata Rights Declarations,descriptive_note,Descriptive Note,n
digital_object,Digital Object,metadata_rights_declarations,Metadata Rights Declarations,file_uri,File Uri,n
digital_object,Digital Object,metadata_rights_declarations,Metadata Rights Declarations,file_version_xlink_actuate_attribute,File Version Xlink Actuate Attribute,n
digital_object,Digital Object,metadata_rights_declarations,Metadata Rights Declarations,file_version_xlink_show_attribute,File Version Xlink Show Attribute,n
digital_object,Digital Object,metadata_rights_declarations,Metadata Rights Declarations,xlink_title_attribute,Xlink Title Attribute,n
digital_object,Digital Object,metadata_rights_declarations,Metadata Rights Declarations,xlink_role_attribute,Xlink Role Attribute,n
digital_object,Digital Object,metadata_rights_declarations,Metadata Rights Declarations,xlink_arcrole_attribute,Xlink Arcrole Attribute,n
digital_object,Digital Object,metadata_rights_declarations,Metadata Rights Declarations,last_verified_date,Last Verified Date,n
digital_object_component,Digital Object Component,"","",title,Title,n
digital_object_component,Digital Object Component,"","",publish,Publish?,n
digital_object_component,Digital Object Component,"","",subjects,Subjects,n
digital_object_component,Digital Object Component,"","",linked_agents,Linked Agents,n
digital_object_component,Digital Object Component,"","",component_id,Identifier,n
digital_object_component,Digital Object Component,"","",label,Label,n
digital_object_component,Digital Object Component,"","",slug,Slug,n
digital_object_component,Digital Object Component,"","",is_slug_auto,Automatically Generate Slug?,n
digital_object_component,Digital Object Component,"","",parent,Parent,n
digital_object_component,Digital Object Component,"","",digital_object,Digital Object,y
digital_object_component,Digital Object Component,"","",position,Position,n
digital_object_component,Digital Object Component,"","",ancestors,Ancestors,n
digital_object_component,Digital Object Component,external_ids,External IDs,external_id,External Id,if optional subrecord populated
digital_object_component,Digital Object Component,external_ids,External IDs,source,Source,if optional subrecord populated
digital_object_component,Digital Object Component,extents,Extents,portion,Portion,if optional subrecord populated
digital_object_component,Digital Object Component,extents,Extents,number,Number,if optional subrecord populated
digital_object_component,Digital Object Component,extents,Extents,extent_type,Extent Type,if optional subrecord populated
digital_object_component,Digital Object Component,extents,Extents,container_summary,Container Summary,n
digital_object_component,Digital Object Component,extents,Extents,physical_details,Physical Details,n
digital_object_component,Digital Object Component,extents,Extents,dimensions,Dimensions,n
digital_object_component,Digital Object Component,lang_materials/language_and_script,Languages/Languages,language,Language,if optional subrecord populated
digital_object_component,Digital Object Component,lang_materials/language_and_script,Languages/Languages,script,Script,n
digital_object_component,Digital Object Component,lang_materials/notes,Languages/Notes,label,Label,n
digital_object_component,Digital Object Component,lang_materials/notes,Languages/Notes,publish,Publish?,n
digital_object_component,Digital Object Component,lang_materials/notes,Languages/Notes,persistent_id,Persistent Id,n
digital_object_component,Digital Object Component,lang_materials/notes,Languages/Notes,ingest_problem,Ingest Problem,n
digital_object_component,Digital Object Component,lang_materials/notes,Languages/Notes,content,Content,if optional subrecord populated
digital_object_component,Digital Object Component,lang_materials/notes,Languages/Notes,type,Type,if optional subrecord populated
digital_object_component,Digital Object Component,dates,Dates,date_type,Date Type,if optional subrecord populated
digital_object_component,Digital Object Component,dates,Dates,label,Label,if optional subrecord populated
digital_object_component,Digital Object Component,dates,Dates,certainty,Certainty,n
digital_object_component,Digital Object Component,dates,Dates,expression,Expression,n
digital_object_component,Digital Object Component,dates,Dates,begin,Begin,n
digital_object_component,Digital Object Component,dates,Dates,end,End,n
digital_object_component,Digital Object Component,dates,Dates,era,Era,n
digital_object_component,Digital Object Component,dates,Dates,calendar,Calendar,n
digital_object_component,Digital Object Component,external_documents,External Documents,title,Title,if optional subrecord populated
digital_object_component,Digital Object Component,external_documents,External Documents,location,Location,if optional subrecord populated
digital_object_component,Digital Object Component,external_documents,External Documents,publish,Publish?,n
digital_object_component,Digital Object Component,rights_statements,Rights Statements,rights_type,Rights Type,if optional subrecord populated
digital_object_component,Digital Object Component,rights_statements,Rights Statements,identifier,Identifier,n
digital_object_component,Digital Object Component,rights_statements,Rights Statements,status,Status,n
digital_object_component,Digital Object Component,rights_statements,Rights Statements,determination_date,Determination Date,n
digital_object_component,Digital Object Component,rights_statements,Rights Statements,start_date,Start Date,n
digital_object_component,Digital Object Component,rights_statements,Rights Statements,end_date,End Date,n
digital_object_component,Digital Object Component,rights_statements,Rights Statements,license_terms,License Terms,n
digital_object_component,Digital Object Component,rights_statements,Rights Statements,statute_citation,Statute Citation,n
digital_object_component,Digital Object Component,rights_statements,Rights Statements,jurisdiction,Jurisdiction,n
digital_object_component,Digital Object Component,rights_statements,Rights Statements,other_rights_basis,Other Rights Basis,n
digital_object_component,Digital Object Component,rights_statements,Rights Statements,linked_agents,Linked Agents,n
digital_object_component,Digital Object Component,rights_statements/external_documents,Rights Statements/External Documents,title,Title,if optional subrecord populated
digital_object_component,Digital Object Component,rights_statements/external_documents,Rights Statements/External Documents,location,Location,if optional subrecord populated
digital_object_component,Digital Object Component,rights_statements/external_documents,Rights Statements/External Documents,publish,Publish?,n
digital_object_component,Digital Object Component,rights_statements/external_documents,Rights Statements/External Documents,identifier_type,Identifier Type,if optional subrecord populated
digital_object_component,Digital Object Component,rights_statements/acts,Rights Statements/Acts,act_type,Act Type,if optional subrecord populated
digital_object_component,Digital Object Component,rights_statements/acts,Rights Statements/Acts,restriction,Restriction,if optional subrecord populated
digital_object_component,Digital Object Component,rights_statements/acts,Rights Statements/Acts,start_date,Start Date,if optional subrecord populated
digital_object_component,Digital Object Component,rights_statements/acts,Rights Statements/Acts,end_date,End Date,n
digital_object_component,Digital Object Component,rights_statements/acts/notes,Rights Statements/Acts/Notes,label,Label,n
